cbsa,cbsa_name,num_quant,min,jobs 2010,cluster_jobs 2010,tr_ct 2010,high_ct 2010,cluster_ct 2010,cluster_share 2010,job_share 2010,jobs2015,cluster_jobs2015,tr_ct2015,high_ct2015,cluster_ct2015,cluster_share2015,job_share2015
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",95th percentile,0.75,2118833,267577,1211,51,9,0.007431874483897605,12.628508240149177,2471380,306393,1212,52,8,0.006600660066006601,12.397648277480599
33340,"Milwaukee-Waukesha-West Allis, WI",80th percentile,0.25,794235,454370,429,30,55,0.1282051282051282,57.20850881666005,845543,340031,429,39,46,0.10722610722610723,40.2145130407324
33340,"Milwaukee-Waukesha-West Allis, WI",80th percentile,0.5,794235,409348,429,44,41,0.09557109557109557,51.53990947263719,845543,276391,429,57,28,0.06526806526806526,32.6879886652719
33340,"Milwaukee-Waukesha-West Allis, WI",80th percentile,0.75,794235,365692,429,53,32,0.07459207459207459,46.04329952721801,845543,227470,429,67,18,0.04195804195804196,26.902239152828418
33340,"Milwaukee-Waukesha-West Allis, WI",90th percentile,0.25,794235,335211,429,7,35,0.08158508158508158,42.20551851781904,845543,227013,429,16,26,0.06060606060606061,26.84819104409829
33340,"Milwaukee-Waukesha-West Allis, WI",90th percentile,0.5,794235,316213,429,13,29,0.0675990675990676,39.81353125963978,845543,187858,429,27,15,0.03496503496503497,22.217438971170004
33340,"Milwaukee-Waukesha-West Allis, WI",90th percentile,0.75,794235,281745,429,20,22,0.05128205128205128,35.47375776690778,845543,171603,429,30,12,0.027972027972027972,20.295005694565504
33340,"Milwaukee-Waukesha-West Allis, WI",95th percentile,0.25,794235,233251,429,1,20,0.046620046620046623,29.36800820915724,845543,156498,429,3,18,0.04195804195804196,18.50857969375892
33340,"Milwaukee-Waukesha-West Allis, WI",95th percentile,0.5,794235,23e4,429,2,19,0.04428904428904429,28.95868351306603,845543,132599,429,10,11,0.02564102564102564,15.68211196828547
33340,"Milwaukee-Waukesha-West Allis, WI",95th percentile,0.75,794235,215423,429,5,16,0.037296037296037296,27.123332514935754,845543,122020,429,12,9,0.02097902097902098,14.43096329814096
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",80th percentile,0.25,1698789,736888,789,87,70,0.08871989860583017,43.377252854827766,1864482,763634,789,92,65,0.08238276299112801,40.95689848440479
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",80th percentile,0.5,1698789,492298,789,128,29,0.036755386565272496,28.979349407136496,1864482,490900,789,133,24,0.030418250950570342,26.329028652462185
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",80th percentile,0.75,1698789,326979,789,144,13,0.016476552598225603,19.247770029120744,1864482,363766,789,144,13,0.016476552598225603,19.510298302692114
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",90th percentile,0.25,1698789,549736,789,34,44,0.05576679340937896,32.360463836297505,1864482,562799,789,38,40,0.050697084917617236,30.185273979582533
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",90th percentile,0.5,1698789,424622,789,54,24,0.030418250950570342,24.995570373954624,1864482,418947,789,59,19,0.024081115335868188,22.469887078555868
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",90th percentile,0.75,1698789,290039,789,67,11,0.01394169835234474,17.0732798481742,1864482,323401,789,67,11,0.01394169835234474,17.345353830179107
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",95th percentile,0.25,1698789,393186,789,12,27,0.034220532319391636,23.14507569804137,1864482,426536,789,13,26,0.032953105196451206,22.876917020384212
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",95th percentile,0.5,1698789,327554,789,22,17,0.021546261089987327,19.28161766999904,1864482,346956,789,24,15,0.019011406844106463,18.60870740505942
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",95th percentile,0.75,1698789,224082,789,32,7,0.008871989860583017,13.190690544852835,1864482,264496,789,31,8,0.010139416983523447,14.186031294482865
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",80th percentile,0.25,767209,495005,380,17,59,0.15526315789473685,64.52022851661022,898096,567151,380,16,60,0.15789473684210525,63.1503759063619
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",80th percentile,0.5,767209,434316,380,38,38,0.1,56.60986771531616,898096,489737,380,41,35,0.09210526315789473,54.5305847036397
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",80th percentile,0.75,767209,389675,380,48,28,0.07368421052631578,50.79124462825645,898096,441530,380,50,26,0.06842105263157895,49.16289572606937
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",90th percentile,0.25,767209,368144,380,4,34,0.08947368421052632,47.984838551164025,898096,433606,380,4,34,0.08947368421052632,48.280584703639704
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",90th percentile,0.5,767209,337266,380,14,24,0.06315789473684211,43.96012038440634,898096,404902,380,13,25,0.06578947368421052,45.084489854091316
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",90th percentile,0.75,767209,309068,380,20,18,0.04736842105263158,40.28472033044451,898096,377867,380,18,20,0.05263157894736842,42.07423259874223
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",95th percentile,0.25,767209,288549,380,0,19,0.05,37.61022094370634,898096,314080,380,0,19,0.05,34.97176248418877
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",95th percentile,0.5,767209,284890,380,1,18,0.04736842105263158,37.13329744567647,898096,309559,380,2,17,0.04473684210526316,34.46836418378436
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",95th percentile,0.75,767209,269653,380,4,15,0.039473684210526314,35.14726756333672,898096,293177,380,5,14,0.03684210526315789,32.64428301651493
35300,"New Haven-Milford, CT",80th percentile,0.25,357029,145414,189,5,32,0.1693121693121693,40.72890437471466,370082,146347,189,6,31,0.164021164021164,39.54447933160759
35300,"New Haven-Milford, CT",80th percentile,0.5,357029,132645,189,15,22,0.1164021164021164,37.15244419921071,370082,127322,189,20,17,0.08994708994708994,34.403726741641044
35300,"New Haven-Milford, CT",80th percentile,0.75,357029,119035,189,21,16,0.08465608465608465,33.34042892874248,370082,122025,189,22,15,0.07936507936507936,32.9724223280246
35300,"New Haven-Milford, CT",90th percentile,0.25,357029,93816,189,2,16,0.08465608465608465,26.27685706203138,370082,99621,189,0,18,0.09523809523809523,26.91862884441826
35300,"New Haven-Milford, CT",90th percentile,0.5,357029,86834,189,7,11,0.0582010582010582,24.321273622030702,370082,88964,189,8,10,0.05291005291005291,24.038996762879577
35300,"New Haven-Milford, CT",90th percentile,0.75,357029,82386,189,9,9,0.047619047619047616,23.075436449139985,370082,86247,189,9,9,0.047619047619047616,23.304835144643622
35300,"New Haven-Milford, CT",95th percentile,0.25,357029,72775,189,0,9,0.047619047619047616,20.383498259245048,370082,77178,189,0,9,0.047619047619047616,20.85429715576548
35300,"New Haven-Milford, CT",95th percentile,0.5,357029,70170,189,2,7,0.037037037037037035,19.653865652369976,370082,74389,189,2,7,0.037037037037037035,20.10068038975146
35300,"New Haven-Milford, CT",95th percentile,0.75,357029,67916,189,3,6,0.031746031746031744,19.02254438715062,370082,74389,189,2,7,0.037037037037037035,20.10068038975146
35380,"New Orleans-Metairie, LA",80th percentile,0.25,502173,247319,398,27,52,0.1306532663316583,49.24976054069016,549237,267828,397,30,49,0.12342569269521411,48.76364847961809
35380,"New Orleans-Metairie, LA",80th percentile,0.5,502173,201303,398,54,25,0.06281407035175879,40.086384572647276,549237,221782,397,53,26,0.0654911838790932,40.380018097833904
35380,"New Orleans-Metairie, LA",80th percentile,0.75,502173,164542,398,66,13,0.032663316582914576,32.765998968482975,549237,187929,397,63,16,0.04030226700251889,34.21637653690483
35380,"New Orleans-Metairie, LA",90th percentile,0.25,502173,207713,398,7,32,0.08040201005025126,41.362837109920285,549237,224502,397,7,32,0.08060453400503778,40.87525057488844
35380,"New Orleans-Metairie, LA",90th percentile,0.5,502173,188469,398,18,21,0.052763819095477386,37.530691614244496,549237,196591,397,20,19,0.047858942065491183,35.79347349140717
35380,"New Orleans-Metairie, LA",90th percentile,0.75,502173,164542,398,26,13,0.032663316582914576,32.765998968482975,549237,178920,397,25,14,0.03526448362720403,32.57610102742532
35380,"New Orleans-Metairie, LA",95th percentile,0.25,502173,164579,398,1,18,0.04522613065326633,32.77336694724726,549237,159683,397,0,19,0.047858942065491183,29.073605747609864
35380,"New Orleans-Metairie, LA",95th percentile,0.5,502173,157840,398,5,14,0.035175879396984924,31.431399139340428,549237,146548,397,6,13,0.0327455919395466,26.682106267421897
35380,"New Orleans-Metairie, LA",95th percentile,0.75,502173,148311,398,8,11,0.02763819095477387,29.533845905693855,549237,139546,397,8,11,0.027707808564231738,25.407246780533722
35620,"New York-Newark-Jersey City, NY-NJ-PA",80th percentile,0.25,8428313,1717125,4660,891,41,0.008798283261802575,20.373294157442896,9089888,1669291,4671,893,41,0.008777563690858489,18.364263674095874
35620,"New York-Newark-Jersey City, NY-NJ-PA",80th percentile,0.5,8428313,931925,4660,917,15,0.003218884120171674,11.057076309339722,9089888,784583,4671,920,14,0.00299721687004924,8.631382476879804
35620,"New York-Newark-Jersey City, NY-NJ-PA",80th percentile,0.75,8428313,323952,4660,929,3,6.437768240343348e-4,3.8436161542647977,9089888,69415,4671,933,1,2.1408691928923143e-4,0.763650773254852
35620,"New York-Newark-Jersey City, NY-NJ-PA",90th percentile,0.25,8428313,1664553,4660,427,39,0.008369098712446352,19.74953943926857,9089888,1631218,4671,427,40,0.008563476771569257,17.945413628858795
35620,"New York-Newark-Jersey City, NY-NJ-PA",90th percentile,0.5,8428313,931925,4660,451,15,0.003218884120171674,11.057076309339722,9089888,784583,4671,453,14,0.00299721687004924,8.631382476879804
35620,"New York-Newark-Jersey City, NY-NJ-PA",90th percentile,0.75,8428313,323952,4660,463,3,6.437768240343348e-4,3.8436161542647977,9089888,69415,4671,466,1,2.1408691928923143e-4,0.763650773254852
35620,"New York-Newark-Jersey City, NY-NJ-PA",95th percentile,0.25,8428313,1664553,4660,194,39,0.008369098712446352,19.74953943926857,9089888,1597113,4671,194,39,0.008349389852280027,17.570216486715786
35620,"New York-Newark-Jersey City, NY-NJ-PA",95th percentile,0.5,8428313,931925,4660,218,15,0.003218884120171674,11.057076309339722,9089888,784583,4671,219,14,0.00299721687004924,8.631382476879804
35620,"New York-Newark-Jersey City, NY-NJ-PA",95th percentile,0.75,8428313,323952,4660,230,3,6.437768240343348e-4,3.8436161542647977,9089888,69415,4671,232,1,2.1408691928923143e-4,0.763650773254852
35840,"North Port-Sarasota-Bradenton, FL",80th percentile,0.25,219985,108263,172,0,34,0.19767441860465115,49.21381003250222,266170,118934,172,0,34,0.19767441860465115,44.683472968403656
35840,"North Port-Sarasota-Bradenton, FL",80th percentile,0.5,219985,104584,172,4,30,0.1744186046511628,47.541423278859924,266170,113308,172,5,29,0.1686046511627907,42.569786226847505
35840,"North Port-Sarasota-Bradenton, FL",80th percentile,0.75,219985,94569,172,11,23,0.13372093023255813,42.98884014819192,266170,99679,172,13,21,0.12209302325581395,37.449374459931626
35840,"North Port-Sarasota-Bradenton, FL",90th percentile,0.25,219985,74892,172,0,17,0.09883720930232558,34.044139373139075,266170,78227,172,0,17,0.09883720930232558,29.3898636209941
35840,"North Port-Sarasota-Bradenton, FL",90th percentile,0.5,219985,74892,172,0,17,0.09883720930232558,34.044139373139075,266170,78227,172,0,17,0.09883720930232558,29.3898636209941
35840,"North Port-Sarasota-Bradenton, FL",90th percentile,0.75,219985,73730,172,1,16,0.09302325581395349,33.51592154010501,266170,74628,172,2,15,0.0872093023255814,28.037720253973024
35840,"North Port-Sarasota-Bradenton, FL",95th percentile,0.25,219985,52087,172,0,8,0.046511627906976744,23.677523467509147,266170,51946,172,0,8,0.046511627906976744,19.516098733891873
35840,"North Port-Sarasota-Bradenton, FL",95th percentile,0.5,219985,52087,172,0,8,0.046511627906976744,23.677523467509147,266170,51946,172,0,8,0.046511627906976744,19.516098733891873
35840,"North Port-Sarasota-Bradenton, FL",95th percentile,0.75,219985,52087,172,0,8,0.046511627906976744,23.677523467509147,266170,51946,172,0,8,0.046511627906976744,19.516098733891873
36260,"Ogden-Clearfield, UT",80th percentile,0.25,195309,91141,117,0,23,0.19658119658119658,46.66502823730601,221710,106062,117,0,23,0.19658119658119658,47.8381669748771
36260,"Ogden-Clearfield, UT",80th percentile,0.5,195309,91141,117,0,23,0.19658119658119658,46.66502823730601,221710,106062,117,0,23,0.19658119658119658,47.8381669748771
36260,"Ogden-Clearfield, UT",80th percentile,0.75,195309,89758,117,1,22,0.18803418803418803,45.9569195479983,221710,102900,117,2,21,0.1794871794871795,46.41197961300798
36260,"Ogden-Clearfield, UT",90th percentile,0.25,195309,52593,117,0,11,0.09401709401709402,26.92809855152604,221710,54763,117,0,11,0.09401709401709402,24.700284154977222
36260,"Ogden-Clearfield, UT",90th percentile,0.5,195309,52593,117,0,11,0.09401709401709402,26.92809855152604,221710,54763,117,0,11,0.09401709401709402,24.700284154977222
36260,"Ogden-Clearfield, UT",90th percentile,0.75,195309,52593,117,0,11,0.09401709401709402,26.92809855152604,221710,53231,117,1,10,0.08547008547008547,24.009291416715527
36260,"Ogden-Clearfield, UT",95th percentile,0.25,195309,34895,117,0,5,0.042735042735042736,17.866560168758223,221710,34670,117,0,5,0.042735042735042736,15.637544540165079
36260,"Ogden-Clearfield, UT",95th percentile,0.5,195309,34895,117,0,5,0.042735042735042736,17.866560168758223,221710,34670,117,0,5,0.042735042735042736,15.637544540165079
36260,"Ogden-Clearfield, UT",95th percentile,0.75,195309,34895,117,0,5,0.042735042735042736,17.866560168758223,221710,34670,117,0,5,0.042735042735042736,15.637544540165079
36420,"Oklahoma City, OK",80th percentile,0.25,546958,279114,363,12,60,0.1652892561983471,51.03024363845121,609953,309743,363,15,57,0.15702479338842976,50.78145365298637
36420,"Oklahoma City, OK",80th percentile,0.5,546958,236267,363,34,38,0.1046831955922865,43.19655256893583,609953,257464,363,38,34,0.09366391184573003,42.21046539651416
36420,"Oklahoma City, OK",80th percentile,0.75,546958,183058,363,49,23,0.06336088154269973,33.468383312795495,609953,203593,363,52,20,0.05509641873278237,33.378473423362124
36420,"Oklahoma City, OK",90th percentile,0.25,546958,196971,363,4,32,0.0881542699724518,36.01208867956955,609953,207767,363,4,32,0.0881542699724518,34.06278844435555
36420,"Oklahoma City, OK",90th percentile,0.5,546958,183064,363,11,25,0.06887052341597796,33.46948028916297,609953,182611,363,14,22,0.06060606060606061,29.938536247874836
36420,"Oklahoma City, OK",90th percentile,0.75,546958,162342,363,17,19,0.05234159779614325,29.680889574702263,609953,157099,363,21,15,0.04132231404958678,25.755918898669243
36420,"Oklahoma City, OK",95th percentile,0.25,546958,139709,363,0,18,0.049586776859504134,25.542911887201576,609953,144454,363,1,17,0.046831955922865015,23.682808347528418
36420,"Oklahoma City, OK",95th percentile,0.5,546958,135633,363,2,16,0.0440771349862259,24.797699274898623,609953,135882,363,4,14,0.03856749311294766,22.277454164501197
36420,"Oklahoma City, OK",95th percentile,0.75,546958,128577,363,4,14,0.03856749311294766,23.507655066751013,609953,124806,363,7,11,0.030303030303030304,20.461576547701217
36540,"Omaha-Council Bluffs, NE-IA",80th percentile,0.25,435914,237259,255,3,48,0.18823529411764706,54.427937620723355,471688,253707,255,2,49,0.19215686274509805,53.787037194077435
36540,"Omaha-Council Bluffs, NE-IA",80th percentile,0.5,435914,212021,255,18,33,0.12941176470588237,48.638263510692475,471688,227961,255,16,35,0.13725490196078433,48.32876816878954
36540,"Omaha-Council Bluffs, NE-IA",80th percentile,0.75,435914,185442,255,28,23,0.09019607843137255,42.5409599141115,471688,196350,255,27,24,0.09411764705882353,41.62709248486288
36540,"Omaha-Council Bluffs, NE-IA",90th percentile,0.25,435914,181947,255,0,25,0.09803921568627451,41.739196263483166,471688,190321,255,0,25,0.09803921568627451,40.34891708078221
36540,"Omaha-Council Bluffs, NE-IA",90th percentile,0.5,435914,178508,255,2,23,0.09019607843137255,40.95027918350868,471688,187312,255,2,23,0.09019607843137255,39.71099540374146
36540,"Omaha-Council Bluffs, NE-IA",90th percentile,0.75,435914,169868,255,5,20,0.0784313725490196,38.96823685405837,471688,177672,255,5,20,0.0784313725490196,37.66727158630281
36540,"Omaha-Council Bluffs, NE-IA",95th percentile,0.25,435914,97477,255,0,12,0.047058823529411764,22.36152085044298,471688,99855,255,0,12,0.047058823529411764,21.169713878665558
36540,"Omaha-Council Bluffs, NE-IA",95th percentile,0.5,435914,96118,255,1,11,0.043137254901960784,22.049762109039854,471688,98659,255,1,11,0.043137254901960784,20.916156442394122
36540,"Omaha-Council Bluffs, NE-IA",95th percentile,0.75,435914,93180,255,2,10,0.0392156862745098,21.375775955807796,471688,98659,255,1,11,0.043137254901960784,20.916156442394122
36740,"Orlando-Kissimmee-Sanford, FL",80th percentile,0.25,978967,526878,389,16,61,0.15681233933161953,53.819791678371175,1157075,651553,389,16,61,0.15681233933161953,56.31035153296027
36740,"Orlando-Kissimmee-Sanford, FL",80th percentile,0.5,978967,456083,389,36,41,0.10539845758354756,46.588189387384865,1157075,543052,389,41,36,0.09254498714652956,46.933172007000415
36740,"Orlando-Kissimmee-Sanford, FL",80th percentile,0.75,978967,353036,389,54,23,0.05912596401028278,36.06209402359835,1157075,456649,389,53,24,0.061696658097686374,39.46580818010933
36740,"Orlando-Kissimmee-Sanford, FL",90th percentile,0.25,978967,371830,389,4,34,0.08740359897172237,37.9818727291114,1157075,473322,389,3,35,0.08997429305912596,40.90676922412117
36740,"Orlando-Kissimmee-Sanford, FL",90th percentile,0.5,978967,341005,389,12,26,0.06683804627249357,34.83314555036074,1157075,427841,389,13,25,0.06426735218508997,36.9760819307305
36740,"Orlando-Kissimmee-Sanford, FL",90th percentile,0.75,978967,282264,389,22,16,0.04113110539845758,28.832841147863004,1157075,363936,389,22,16,0.04113110539845758,31.453103731391657
36740,"Orlando-Kissimmee-Sanford, FL",95th percentile,0.25,978967,236022,389,2,17,0.043701799485861184,24.10929071153573,1157075,349275,389,1,18,0.04627249357326478,30.186029427651622
36740,"Orlando-Kissimmee-Sanford, FL",95th percentile,0.5,978967,232520,389,3,16,0.04113110539845758,23.751566702452685,1157075,333352,389,4,15,0.038560411311053984,28.80988699954627
36740,"Orlando-Kissimmee-Sanford, FL",95th percentile,0.75,978967,202684,389,8,11,0.028277634961439587,20.703864379493893,1157075,305557,389,8,11,0.028277634961439587,26.40770909405181
37100,"Oxnard-Thousand Oaks-Ventura, CA",80th percentile,0.25,286382,147534,172,2,32,0.18604651162790697,51.51650592565176,304531,161567,173,1,33,0.1907514450867052,53.05436884914836
37100,"Oxnard-Thousand Oaks-Ventura, CA",80th percentile,0.5,286382,145642,172,4,30,0.1744186046511628,50.85584987883317,304531,158794,173,4,30,0.17341040462427745,52.14378831711714
37100,"Oxnard-Thousand Oaks-Ventura, CA",80th percentile,0.75,286382,136033,172,10,24,0.13953488372093023,47.50054123513349,304531,147753,173,10,24,0.13872832369942195,48.5182132525096
37100,"Oxnard-Thousand Oaks-Ventura, CA",90th percentile,0.25,286382,91615,172,0,17,0.09883720930232558,31.990488229008808,304531,85212,173,0,17,0.09826589595375723,27.981387773330134
37100,"Oxnard-Thousand Oaks-Ventura, CA",90th percentile,0.5,286382,91615,172,0,17,0.09883720930232558,31.990488229008808,304531,85212,173,0,17,0.09826589595375723,27.981387773330134
37100,"Oxnard-Thousand Oaks-Ventura, CA",90th percentile,0.75,286382,91615,172,0,17,0.09883720930232558,31.990488229008808,304531,85212,173,0,17,0.09826589595375723,27.981387773330134
37100,"Oxnard-Thousand Oaks-Ventura, CA",95th percentile,0.25,286382,40921,172,0,8,0.046511627906976744,14.288956708173,304531,48624,173,0,8,0.046242774566473986,15.966847381711549
37100,"Oxnard-Thousand Oaks-Ventura, CA",95th percentile,0.5,286382,40921,172,0,8,0.046511627906976744,14.288956708173,304531,48624,173,0,8,0.046242774566473986,15.966847381711549
37100,"Oxnard-Thousand Oaks-Ventura, CA",95th percentile,0.75,286382,40921,172,0,8,0.046511627906976744,14.288956708173,304531,48624,173,0,8,0.046242774566473986,15.966847381711549
37340,"Palm Bay-Melbourne-Titusville, FL",80th percentile,0.25,184272,77669,112,0,22,0.19642857142857142,42.14910566987931,194470,87337,113,0,22,0.19469026548672566,44.91026893608269
37340,"Palm Bay-Melbourne-Titusville, FL",80th percentile,0.5,184272,76837,112,1,21,0.1875,41.697599201180864,194470,86436,113,1,21,0.18584070796460178,44.44695839975317
37340,"Palm Bay-Melbourne-Titusville, FL",80th percentile,0.75,184272,74473,112,3,19,0.16964285714285715,40.414713032907876,194470,79849,113,6,16,0.1415929203539823,41.05980356867383
37340,"Palm Bay-Melbourne-Titusville, FL",90th percentile,0.25,184272,55848,112,0,11,0.09821428571428571,30.307371711383173,194470,59164,113,0,11,0.09734513274336283,30.42320152208567
37340,"Palm Bay-Melbourne-Titusville, FL",90th percentile,0.5,184272,55016,112,1,10,0.08928571428571429,29.855865242684725,194470,59164,113,0,11,0.09734513274336283,30.42320152208567
37340,"Palm Bay-Melbourne-Titusville, FL",90th percentile,0.75,184272,55016,112,1,10,0.08928571428571429,29.855865242684725,194470,57938,113,1,10,0.08849557522123894,29.792770093073486
37340,"Palm Bay-Melbourne-Titusville, FL",95th percentile,0.25,184272,29721,112,0,5,0.044642857142857144,16.128874706954935,194470,37926,113,0,5,0.04424778761061947,19.50223684887129
37340,"Palm Bay-Melbourne-Titusville, FL",95th percentile,0.5,184272,29721,112,0,5,0.044642857142857144,16.128874706954935,194470,37926,113,0,5,0.04424778761061947,19.50223684887129
37340,"Palm Bay-Melbourne-Titusville, FL",95th percentile,0.75,184272,29721,112,0,5,0.044642857142857144,16.128874706954935,194470,37926,113,0,5,0.04424778761061947,19.50223684887129
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",80th percentile,0.25,2600446,559889,1473,257,37,0.025118805159538356,21.530498999017862,2774614,693718,1474,249,45,0.030529172320217096,25.002324647680723
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",80th percentile,0.5,2600446,335721,1473,281,13,0.008825526137135099,12.910131569738423,2774614,403067,1474,279,15,0.0101763907734057,14.526957623655038
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",80th percentile,0.75,2600446,236627,1473,287,7,0.0047522063815342835,9.099477551158532,2774614,286089,1474,286,8,0.005427408412483039,10.310947757057379
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",90th percentile,0.25,2600446,456526,1473,121,26,0.017651052274270197,17.555680833210918,2774614,528355,1474,119,28,0.018995929443690638,19.0424686100481
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",90th percentile,0.5,2600446,335721,1473,134,13,0.008825526137135099,12.910131569738423,2774614,384258,1474,133,14,0.009497964721845319,13.849061527116923
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",90th percentile,0.75,2600446,236627,1473,140,7,0.0047522063815342835,9.099477551158532,2774614,286089,1474,139,8,0.005427408412483039,10.310947757057379
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",95th percentile,0.25,2600446,338871,1473,56,17,0.011541072640868975,13.031264636912285,2774614,399849,1474,52,21,0.014246947082767978,14.41097752696411
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",95th percentile,0.5,2600446,272028,1473,63,10,0.006788866259334691,10.460820951482939,2774614,283111,1474,63,10,0.0067842605156037995,10.203617512201697
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",95th percentile,0.75,2600446,206720,1473,67,6,0.004073319755600814,7.949405601962126,2774614,220673,1474,67,6,0.004070556309362279,7.953286475163752
38060,"Phoenix-Mesa-Scottsdale, AZ",80th percentile,0.25,1661476,868589,986,111,86,0.0872210953346856,52.278155086200464,1913898,946532,989,116,81,0.08190091001011122,49.4557181208194
38060,"Phoenix-Mesa-Scottsdale, AZ",80th percentile,0.5,1661476,597865,986,158,39,0.03955375253549696,35.98396847140735,1913898,656723,989,160,37,0.03741152679474216,34.31337511194432
38060,"Phoenix-Mesa-Scottsdale, AZ",80th percentile,0.75,1661476,402376,986,178,19,0.019269776876267748,24.217984490898452,1913898,440243,989,178,19,0.019211324570273004,23.002427506586034
38060,"Phoenix-Mesa-Scottsdale, AZ",90th percentile,0.25,1661476,729274,986,29,69,0.06997971602434078,43.89314079770036,1913898,860321,989,27,71,0.0717896865520728,44.95124609566445
38060,"Phoenix-Mesa-Scottsdale, AZ",90th percentile,0.5,1661476,516504,986,66,32,0.032454361054766734,31.087057531977592,1913898,608599,989,65,33,0.033367037411526794,31.798925543576512
38060,"Phoenix-Mesa-Scottsdale, AZ",90th percentile,0.75,1661476,368962,986,81,17,0.017241379310344827,22.206881110530638,1913898,424699,989,80,18,0.01820020222446916,22.190263012971435
38060,"Phoenix-Mesa-Scottsdale, AZ",95th percentile,0.25,1661476,508410,986,9,40,0.04056795131845842,30.599900329586465,1913898,575616,989,5,44,0.044489383215369056,30.075583965289688
38060,"Phoenix-Mesa-Scottsdale, AZ",95th percentile,0.5,1661476,421872,986,22,27,0.02738336713995943,25.391398972961394,1913898,443159,989,24,25,0.025278058645096056,23.154786723221406
38060,"Phoenix-Mesa-Scottsdale, AZ",95th percentile,0.75,1661476,283113,986,36,13,0.013184584178498986,17.039848905431075,1913898,283691,989,37,12,0.012133468149646108,14.822681250515963
38300,"Pittsburgh, PA",80th percentile,0.25,1093445,366029,709,96,45,0.06346967559943582,33.47484327058059,1122707,363993,709,99,42,0.05923836389280677,32.42101456568811
38300,"Pittsburgh, PA",80th percentile,0.5,1093445,283073,709,118,23,0.03244005641748942,25.888179103658622,1122707,265985,709,122,19,0.02679830747531735,23.69139944794145
38300,"Pittsburgh, PA",80th percentile,0.75,1093445,178240,709,134,7,0.009873060648801129,16.300774158736836,1122707,206326,709,131,10,0.014104372355430184,18.377546412376514
38300,"Pittsburgh, PA",90th percentile,0.25,1093445,262761,709,41,29,0.04090267983074753,24.03056395154763,1122707,283054,709,40,30,0.04231311706629055,25.211742689766787
38300,"Pittsburgh, PA",90th percentile,0.5,1093445,201311,709,57,13,0.018335684062059238,18.41071110115278,1122707,212741,709,56,14,0.019746121297602257,18.948933247944478
38300,"Pittsburgh, PA",90th percentile,0.75,1093445,148315,709,65,5,0.007052186177715092,13.564010992779702,1122707,167183,709,63,7,0.009873060648801129,14.891062405418332
38300,"Pittsburgh, PA",95th percentile,0.25,1093445,245405,709,11,24,0.03385049365303244,22.44328704232952,1122707,244725,709,11,24,0.03385049365303244,21.797762016269605
38300,"Pittsburgh, PA",95th percentile,0.5,1093445,201311,709,22,13,0.018335684062059238,18.41071110115278,1122707,189819,709,23,12,0.01692524682651622,16.907260754586908
38300,"Pittsburgh, PA",95th percentile,0.75,1093445,148315,709,30,5,0.007052186177715092,13.564010992779702,1122707,151037,709,29,6,0.00846262341325811,13.45293117438477
38900,"Portland-Vancouver-Hillsboro, OR-WA",80th percentile,0.25,974858,542774,490,23,75,0.15306122448979592,55.67723709504359,1115646,602115,491,28,70,0.1425661914460285,53.97007652965188
38900,"Portland-Vancouver-Hillsboro, OR-WA",80th percentile,0.5,974858,437718,490,52,46,0.09387755102040816,44.900693229167736,1115646,495081,491,53,45,0.09164969450101833,44.37617308716206
38900,"Portland-Vancouver-Hillsboro, OR-WA",80th percentile,0.75,974858,302415,490,74,24,0.04897959183673469,31.021441071417584,1115646,367853,491,72,26,0.05295315682281059,32.97219727404571
38900,"Portland-Vancouver-Hillsboro, OR-WA",90th percentile,0.25,974858,347670,490,7,42,0.08571428571428572,35.66365562984558,1115646,410103,491,7,42,0.0855397148676171,36.75924083445824
